tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,stage,bread
715220193576927233,2016-03-30 16:52:36+00:00,Twitter for iPhone,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,10.0,10.0,Nico,2379.0,637.0,https://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,,Chihuahua
715200624753819648,2016-03-30 15:34:51+00:00,Twitter for iPhone,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,12.0,10.0,Michelangelope,5047.0,1841.0,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,,Chihuahua
715009755312439296,2016-03-30 02:56:24+00:00,Twitter for iPhone,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,12.0,10.0,Siba,4079.0,1201.0,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,,Cardigan
714982300363173890,2016-03-30 01:07:18+00:00,Twitter for iPhone,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,9.0,10.0,Calbert,3665.0,1014.0,https://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,,Brittany_spaniel
714957620017307648,2016-03-29 23:29:14+00:00,Twitter for iPhone,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,10.0,10.0,Curtis,4063.0,1383.0,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,,Great_Pyrenees
714631576617938945,2016-03-29 01:53:39+00:00,Twitter for iPhone,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,4.0,10.0,Benedict,3213.0,973.0,https://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,,
714606013974974464,2016-03-29 00:12:05+00:00,Twitter for iPhone,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,12.0,10.0,,3564.0,906.0,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,,Norfolk_terrier
714258258790387713,2016-03-28 01:10:13+00:00,Twitter for iPhone,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",10.0,10.0,Travis,2978.0,710.0,https://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,,collie
714251586676113411,2016-03-28 00:43:43+00:00,Twitter for iPhone,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,8.0,10.0,Thumas,3214.0,820.0,https://pbs.twimg.com/media/CemIBt4WwAQqhVV.jpg,,soft-coated_wheaten_terrier
714214115368108032,2016-03-27 22:14:49+00:00,Twitter for iPhone,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,13.0,10.0,,2233.0,852.0,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,,pug
714141408463036416,2016-03-27 17:25:54+00:00,Twitter for iPhone,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",10.0,10.0,,4244.0,1368.0,https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,,Labrador_retriever
713919462244790272,2016-03-27 02:43:58+00:00,Twitter for iPhone,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,12.0,10.0,Kanu,3239.0,777.0,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,,Siberian_husky
713900603437621249,2016-03-27 01:29:02+00:00,Twitter for iPhone,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,11.0,10.0,,2779.0,726.0,https://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,,golden_retriever
713761197720473600,2016-03-26 16:15:05+00:00,Twitter for iPhone,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,12.0,10.0,Piper,4778.0,1342.0,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,,Brittany_spaniel
713411074226274305,2016-03-25 17:03:49+00:00,Twitter for iPhone,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,11.0,10.0,,4363.0,1275.0,https://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,,Great_Pyrenees
713177543487135744,2016-03-25 01:35:51+00:00,Twitter for iPhone,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,10.0,10.0,Lance,7097.0,2782.0,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,,whippet
713175907180089344,2016-03-25 01:29:21+00:00,Twitter for iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,10.0,10.0,Opie,4381.0,1445.0,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,,Siberian_husky
712809025985978368,2016-03-24 01:11:29+00:00,Twitter for iPhone,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,10.0,10.0,Stubert,18727.0,6597.0,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,,Labrador_retriever
712717840512598017,2016-03-23 19:09:09+00:00,Twitter for iPhone,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,10.0,10.0,,12120.0,4873.0,https://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,,Great_Pyrenees
712668654853337088,2016-03-23 15:53:42+00:00,Twitter for iPhone,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,10.0,10.0,Sunny,4106.0,1193.0,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,,Labrador_retriever
712438159032893441,2016-03-23 00:37:48+00:00,Twitter for iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,11.0,10.0,Kane,5227.0,1537.0,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,,Labrador_retriever
712097430750289920,2016-03-22 02:03:52+00:00,Twitter for iPhone,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,10.0,10.0,,3713.0,1014.0,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,,Labrador_retriever
712092745624633345,2016-03-22 01:45:15+00:00,Twitter for iPhone,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,7.0,10.0,Steven,2892.0,869.0,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,,
712085617388212225,2016-03-22 01:16:55+00:00,Twitter for iPhone,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",11.0,10.0,Olive,3217.0,476.0,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,,Shih-Tzu
712065007010385924,2016-03-21 23:55:01+00:00,Twitter for iPhone,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,6.0,10.0,Chester,2226.0,609.0,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,,
711968124745228288,2016-03-21 17:30:03+00:00,Twitter for iPhone,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,10.0,10.0,Winston,7917.0,2255.0,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,pupper,
711743778164514816,2016-03-21 02:38:34+00:00,Twitter for iPhone,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,11.0,10.0,Roosevelt,2784.0,970.0,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,,Lakeland_terrier
711732680602345472,2016-03-21 01:54:29+00:00,Twitter for iPhone,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,10.0,10.0,,8680.0,4025.0,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,,Eskimo_dog
711694788429553666,2016-03-20 23:23:54+00:00,Twitter for iPhone,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13.0,10.0,,32318.0,17983.0,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,,
711652651650457602,2016-03-20 20:36:28+00:00,Twitter for iPhone,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,9.0,10.0,Gary,3790.0,897.0,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,,
711363825979756544,2016-03-20 01:28:47+00:00,Twitter for iPhone,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",11.0,10.0,,3586.0,1109.0,https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,,Pembroke
711306686208872448,2016-03-19 21:41:44+00:00,Twitter for iPhone,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,3.0,10.0,,3244.0,721.0,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,,Dandie_Dinmont
711008018775851008,2016-03-19 01:54:56+00:00,Twitter for iPhone,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,11.0,10.0,Chuckles,2951.0,601.0,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,pupper,French_bulldog
710997087345876993,2016-03-19 01:11:29+00:00,Twitter for iPhone,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,12.0,10.0,Milo,4493.0,1364.0,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,,malamute
710844581445812225,2016-03-18 15:05:29+00:00,Twitter for iPhone,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,10.0,10.0,Staniel,2502.0,672.0,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,,basenji
710833117892898816,2016-03-18 14:19:56+00:00,Twitter for iPhone,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,12.0,10.0,Sora,2642.0,520.0,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,,Pembroke
710658690886586372,2016-03-18 02:46:49+00:00,Twitter for iPhone,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,10.0,10.0,,2266.0,549.0,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,,soft-coated_wheaten_terrier
710588934686908417,2016-03-17 22:09:38+00:00,Twitter for iPhone,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,12.0,10.0,Beemo,4456.0,1826.0,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,,Pembroke
710283270106132480,2016-03-17 01:55:02+00:00,Twitter for iPhone,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,11.0,10.0,Gunner,2114.0,514.0,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,,Shih-Tzu
710272297844797440,2016-03-17 01:11:26+00:00,Twitter for iPhone,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,11.0,10.0,,4449.0,1229.0,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,,Old_English_sheepdog
710269109699739648,2016-03-17 00:58:46+00:00,Twitter for iPhone,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",13.0,10.0,,2354.0,1096.0,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,,pug
710153181850935296,2016-03-16 17:18:07+00:00,Twitter for iPhone,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,11.0,10.0,Lacy,2854.0,875.0,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,,cocker_spaniel
710140971284037632,2016-03-16 16:29:35+00:00,Twitter for iPhone,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,8.0,10.0,Tater,2705.0,862.0,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,,Pekinese
710117014656950272,2016-03-16 14:54:24+00:00,Twitter for iPhone,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,11.0,10.0,,5381.0,1953.0,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,pupper,toy_poodle
709918798883774466,2016-03-16 01:46:45+00:00,Twitter for iPhone,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,12.0,10.0,Watson,3433.0,1069.0,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,,Pembroke
709901256215666688,2016-03-16 00:37:03+00:00,Twitter for iPhone,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",12.0,10.0,,653.0,99.0,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,,
709852847387627521,2016-03-15 21:24:41+00:00,Twitter for iPhone,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,12.0,10.0,,3459.0,1182.0,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,,Chihuahua
709566166965075968,2016-03-15 02:25:31+00:00,Twitter for iPhone,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,12.0,10.0,Olaf,3488.0,1181.0,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,,chow
709556954897764353,2016-03-15 01:48:55+00:00,Twitter for iPhone,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,12.0,10.0,Cecil,3233.0,1053.0,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,,golden_retriever
709519240576036864,2016-03-14 23:19:03+00:00,Twitter for iPhone,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,9.0,10.0,Vince,1470.0,233.0,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,,cocker_spaniel
709449600415961088,2016-03-14 18:42:20+00:00,Twitter for iPhone,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,10.0,10.0,Karma,2183.0,560.0,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,,Maltese_dog
709409458133323776,2016-03-14 16:02:49+00:00,Twitter for iPhone,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,8.0,10.0,Billy,2570.0,669.0,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,,Shetland_sheepdog
709225125749587968,2016-03-14 03:50:21+00:00,Twitter for iPhone,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,11.0,10.0,Walker,2377.0,565.0,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,,Labrador_retriever
709207347839836162,2016-03-14 02:39:42+00:00,Twitter for iPhone,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,11.0,10.0,Penny,12312.0,5672.0,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,,Chihuahua
709198395643068416,2016-03-14 02:04:08+00:00,Twitter for iPhone,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",9.0,10.0,,2397.0,633.0,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,,borzoi
709158332880297985,2016-03-13 23:24:56+00:00,Twitter for iPhone,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,10.0,10.0,Rodney,2005.0,409.0,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,,Siberian_husky
709042156699303936,2016-03-13 15:43:18+00:00,Twitter for iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,9.0,10.0,Klevin,4658.0,1599.0,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,,Labrador_retriever
708845821941387268,2016-03-13 02:43:08+00:00,Twitter for iPhone,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,9.0,10.0,,2931.0,881.0,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,pupper,schipperke
708834316713893888,2016-03-13 01:57:25+00:00,Twitter for iPhone,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,10.0,10.0,Malikai,1659.0,492.0,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,,Eskimo_dog
708810915978854401,2016-03-13 00:24:26+00:00,Twitter for iPhone,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,10.0,10.0,Mister,16204.0,6789.0,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,,golden_retriever
708738143638450176,2016-03-12 19:35:15+00:00,Twitter for iPhone,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,11.0,10.0,Coco,2703.0,795.0,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,,Pomeranian
708711088997666817,2016-03-12 17:47:45+00:00,Twitter for iPhone,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,11.0,10.0,Smokey,2497.0,705.0,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,,Labrador_retriever
708479650088034305,2016-03-12 02:28:06+00:00,Twitter for iPhone,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,13.0,10.0,Bear,2505.0,669.0,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,,Shih-Tzu
708469915515297792,2016-03-12 01:49:25+00:00,Twitter for iPhone,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,11.0,10.0,Bobble,3052.0,802.0,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,,Chihuahua
708356463048204288,2016-03-11 18:18:36+00:00,Twitter for iPhone,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,10.0,10.0,Oliver,3522.0,1290.0,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,,pug
708349470027751425,2016-03-11 17:50:48+00:00,Twitter for iPhone,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,11.0,10.0,River,2308.0,723.0,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,,Boston_bull
708149363256774660,2016-03-11 04:35:39+00:00,Twitter for iPhone,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,10.0,10.0,Jebberson,4218.0,1527.0,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,,Cardigan
708130923141795840,2016-03-11 03:22:23+00:00,Twitter for iPhone,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,11.0,10.0,,3326.0,838.0,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,,French_bulldog
708119489313951744,2016-03-11 02:36:57+00:00,Twitter for iPhone,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,9.0,10.0,Cooper,2651.0,965.0,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,,Norwich_terrier
708109389455101952,2016-03-11 01:56:49+00:00,Twitter for iPhone,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,10.0,10.0,Remington,1917.0,543.0,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,,Staffordshire_bullterrier
708026248782585858,2016-03-10 20:26:26+00:00,Twitter for iPhone,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,13.0,10.0,,4325.0,1899.0,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,,malinois
707995814724026368,2016-03-10 18:25:30+00:00,Twitter for iPhone,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,12.0,10.0,Farfle,3083.0,1107.0,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,,
707969809498152960,2016-03-10 16:42:10+00:00,Twitter for iPhone,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,11.0,10.0,Rufus,2657.0,951.0,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,,toy_poodle
707776935007539200,2016-03-10 03:55:45+00:00,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,11.0,10.0,Sadie,3233.0,943.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,,miniature_pinscher
707741517457260545,2016-03-10 01:35:01+00:00,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,10.0,10.0,,2450.0,602.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,,whippet
707693576495472641,2016-03-09 22:24:31+00:00,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7.0,10.0,Jiminus,3347.0,969.0,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,,
707610948723478529,2016-03-09 16:56:11+00:00,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12.0,10.0,Harper,16702.0,6233.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,,golden_retriever
707420581654872064,2016-03-09 04:19:44+00:00,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4.0,10.0,Keurig,2233.0,682.0,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,,Great_Pyrenees
707411934438625280,2016-03-09 03:45:22+00:00,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11.0,10.0,,2270.0,587.0,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,pupper,Lakeland_terrier
707387676719185920,2016-03-09 02:08:59+00:00,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10.0,10.0,Clarkus,3439.0,1262.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,,Chihuahua
707377100785885184,2016-03-09 01:26:57+00:00,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9.0,10.0,,3224.0,1073.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,,golden_retriever
707315916783140866,2016-03-08 21:23:50+00:00,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10.0,10.0,Finnegus,2434.0,631.0,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,pupper,Bernese_mountain_dog
707297311098011648,2016-03-08 20:09:54+00:00,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10.0,10.0,Cassie,2727.0,768.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,,Blenheim_spaniel
707059547140169728,2016-03-08 04:25:07+00:00,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11.0,10.0,Cupcake,2556.0,661.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,,Samoyed
707038192327901184,2016-03-08 03:00:15+00:00,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10.0,10.0,Kathmandu,2154.0,772.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,,pug
707021089608753152,2016-03-08 01:52:18+00:00,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12.0,10.0,Tucker,4021.0,1332.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,,cocker_spaniel
707014260413456384,2016-03-08 01:25:10+00:00,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11.0,10.0,Ellie,2277.0,588.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,,Chihuahua
706901761596989440,2016-03-07 17:58:08+00:00,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3.0,10.0,Elliot,2019.0,584.0,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,,
706681918348251136,2016-03-07 03:24:33+00:00,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12.0,10.0,Katie,3250.0,961.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,,toy_poodle
706644897839910912,2016-03-07 00:57:27+00:00,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9.0,10.0,Shadow,2535.0,1071.0,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,,Chihuahua
